Title,URL,TextFile,Status,Reason
Climate Change in South Asia: Further Need for Mitigation ...,https://www.elibrary.imf.org/view/journals/001/2021/217/article-A001-en.xml,www_elibrary_imf_org_Climate_Change_in_South_Asia_Further_Need_for_Miti.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
17969VClist20180314.csv - SDGs - the United Nations,https://sdgs.un.org/sites/default/files/documents/17969VClist20180314.csv,sdgs_un_org_17969VClist20180314_csv_SDGs_the_United_Nations.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
German Sustainable Development Strategy,https://www.bundesregierung.de/resource/blob/974430/1940716/1c63c8739d10011eb116fda1aecb61ca/german-sustainable-development-strategy-en-data.pdf,www_bundesregierung_de_German_Sustainable_Development_Strategy.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Advancing towards gender mainstreaming in ...,https://gwpo-gwp.org/wp-content/uploads/2026/04/advancing-towards-gender-maintreaming-in-wrm-report.pdf,gwpo-gwp_org_Advancing_towards_gender_mainstreaming_in_.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Sustainable Blue Tourism,https://www.iddri.org/sites/default/files/PDF/Publications/Hors%20catalogue%20Iddri/20190620_BLUE%20TOURISM%20STUDY_EN.pdf,www_iddri_org_Sustainable_Blue_Tourism.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
An Overview of Green Reforms in Country Procurement Systems,https://documents1.worldbank.org/curated/en/157141636056129273/pdf/Green-Public-Procurement-An-Overview-of-Green-Reforms-in-Country-Procurement-Systems.pdf,documents1_worldbank_org_An_Overview_of_Green_Reforms_in_Country_Procuremen.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
"(PDF) UNEP 2021, Sustainable Public Procurement",https://www.researchgate.net/publication/355889107_UNEP_2021_Sustainable_Public_Procurement_How_to_Wake_the_Sleeping_Giant_Introducing_the_United_Nations_Environment_Programme's_Approach,www_researchgate_net__PDF_UNEP_2021_Sustainable_Public_Procurement.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Climate Change and Environment,https://www.aub.edu.lb/ifi/Pages/climate-change-and-environment.aspx,www_aub_edu_lb_Climate_Change_and_Environment.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
"Environmental, Social and Governance",https://greenfinancelac.org/wp-content/uploads/2020/06/Environmental_Social_Governance.2.pdf,greenfinancelac_org_Environmental_Social_and_Governance.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Legal Aspects of Climate Change Adaptation,https://www.ibanet.org/document?id=Climate-Change-Adaptation-Report-2021,www_ibanet_org_Legal_Aspects_of_Climate_Change_Adaptation.txt,failed,"[FETCH ERROR] ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Sustainable Development Goal 6 Synthesis Report on ...,https://www.unwater.org/sites/default/files/app/uploads/2018/12/SDG6_SynthesisReport2018_WaterandSanitation_04122018.pdf,www_unwater_org_Sustainable_Development_Goal_6_Synthesis_Report_on.txt,failed,"[PDF ERROR] HTTPSConnectionPool(host='www.unwater.org', port=443): Read timed out."
National Climate Change Action Plan 2018-2022,https://napglobalnetwork.org/wp-content/uploads/2022/01/napgn-en-2022-kenya-NCCAP-2018-2022-Implemantation-Status-Report.pdf,napglobalnetwork_org_National_Climate_Change_Action_Plan_2018_2022.txt,failed,"[PDF ERROR] HTTPSConnectionPool(host='napglobalnetwork.org', port=443): Read timed out."
INSTITUTIONAL CAPACITIES FOR NDC IMPLEMENTATION,https://transparency-partnership.net/system/files/document/UNEP%20DTUP%202018_%20Institutional%20Capacities%20For%20NDC%20Implementation.pdf,transparency-partnership_net_INSTITUTIONAL_CAPACITIES_FOR_NDC_IMPLEMENTATION.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='transparency-partnership.net', port=443): Read timed out."
State of the Environment and Development in ...,https://planbleu.org/wp-content/uploads/2020/11/SoED-Full-Report.pdf,planbleu_org_State_of_the_Environment_and_Development_in_.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='planbleu.org', port=443): Read timed out."
SOER REPORT,https://www.unicef.org/lebanon/media/7161/file/SOER_Report_EN.pdf,www_unicef_org_SOER_REPORT.txt,failed,[BLOCKED_403] https://www.unicef.org/lebanon/media/7161/file/SOER_Report_EN.pdf
First Global Report,https://environmentalmigration.iom.int/sites/g/files/tmzbdl1411/files/documents/2023-11/environmental_rule_of_law.pdf,environmentalmigration_iom_int_First_Global_Report.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='environmentalmigration.iom.int', port=443): Read timed out."
Scaling up UNDP engagement with Ministries of Finance ...,https://www.learningfornature.org/wp-content/uploads/2019/08/COVID-19-and-Green-Recovery-Efforts_Scaling-up-UNDP-engagement-with-Ministries-of-Finance-on-the-SDGs-and-Climate-Action-in-the-context-of-COVID-19_2020_UNDP_Tool.pdf,www_learningfornature_org_Scaling_up_UNDP_engagement_with_Ministries_of_Fina.txt,failed,[BLOCKED_403] https://www.learningfornature.org/wp-content/uploads/2019/08/COVID-19-and-Green-Recovery-Efforts_Scaling-up-UNDP-engagement-with-Ministries-of-Finance-on-the-SDGs-and-Climate-Action-in-the-context-of-COVID-19_2020_UNDP_Tool.pdf
THE ROLE OF GREEN PUBLIC PROCUREMENT,https://www.climateworks.org/wp-content/uploads/2019/09/Green-Public-Procurement-Final-28Aug2019.pdf,www_climateworks_org_THE_ROLE_OF_GREEN_PUBLIC_PROCUREMENT.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='www.climateworks.org', port=443): Read timed out. (read timeout=25)"
Lebanon Assessment of the Public Procurement System,https://www.mapsinitiative.org/content/dam/maps-initiative/en/assessments/lebanon/maps-assessment-lebanon-main-report.pdf/_jcr_content/renditions/original./maps-assessment-lebanon-main-report.pdf,www_mapsinitiative_org_Lebanon_Assessment_of_the_Public_Procurement_Syste.txt,failed,[BLOCKED_403] https://www.mapsinitiative.org/content/dam/maps-initiative/en/assessments/lebanon/maps-assessment-lebanon-main-report.pdf/_jcr_content/renditions/original./maps-assessment-lebanon-main-report.pdf
(PDF) United Nations Environment Program (UNEP),https://www.researchgate.net/publication/363258265_United_Nations_Environment_Program_UNEP,www_researchgate_net__PDF_United_Nations_Environment_Program_UNEP_.txt,failed,[BLOCKED_403] https://www.researchgate.net/publication/363258265_United_Nations_Environment_Program_UNEP
further updates will be published,https://mof.gov.jo/EBV4.0/Root_Storage/AR/itar2024_compressed.pdf,mof_gov_jo_further_updates_will_be_published.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='mof.gov.jo', port=443): Max retries exceeded with url: /EBV4.0/Root_Storage/AR/itar2024_compressed.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D49E797430>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
NDC 3.0,https://unfccc.int/sites/default/files/2025-09/LBN%20NDC%203.0%2030.09.2025%20Final.pdf,unfccc_int_NDC_3_0.txt,failed,"[PDF ERROR] ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
ACCELERATING THE GLOBAL SHIFT TO A CLEANER ON ...,https://www.ccacoalition.org/sites/default/files/resources/files/ACCELERATING%20THE%20GLOBAL%20SHIFT%20TO%20A%20CLEANER%20ON-ROAD%20DIESEL%20FLEET%20-%20V1.3.pdf,www_ccacoalition_org_ACCELERATING_THE_GLOBAL_SHIFT_TO_A_CLEANER_ON_.txt,failed,[BLOCKED_403] https://www.ccacoalition.org/sites/default/files/resources/files/ACCELERATING%20THE%20GLOBAL%20SHIFT%20TO%20A%20CLEANER%20ON-ROAD%20DIESEL%20FLEET%20-%20V1.3.pdf
NDC 3.0 Guidebook for Indusrtial Decarbonization,https://decarbonization.unido.org/wp-content/uploads/2025/04/ndc-guidebook-vol1_final.pdf,decarbonization_unido_org_NDC_3_0_Guidebook_for_Indusrtial_Decarbonization.txt,failed,[BLOCKED_403] https://decarbonization.unido.org/wp-content/uploads/2025/04/ndc-guidebook-vol1_final.pdf
The Parliamentarian's guide to protecting the ...,https://pam.int/wp-content/uploads/2024/10/guide_protecting_Mediterranean_Sea_coast.pdf,pam_int_The_Parliamentarian_s_guide_to_protecting_the_.txt,failed,[BLOCKED_403] https://pam.int/wp-content/uploads/2024/10/guide_protecting_Mediterranean_Sea_coast.pdf
WPB 2025-2026 Compendium of Business Plans,https://gggi.org/wp-content/uploads/2024/09/Compendium-of-Business-Plans.pdf,gggi_org_WPB_2025_2026_Compendium_of_Business_Plans.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='gggi.org', port=443): Max retries exceeded with url: /wp-content/uploads/2024/09/Compendium-of-Business-Plans.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D4881E29D0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
2020 VOLUME III WATER RESOURCES MANAGEMENT,https://faolex.fao.org/docs/pdf/leb211917EVolIII.pdf,faolex_fao_org_2020_VOLUME_III_WATER_RESOURCES_MANAGEMENT.txt,failed,"[FETCH ERROR] ('Connection broken: IncompleteRead(8794447 bytes read, 3894984 more expected)', IncompleteRead(8794447 bytes read, 3894984 more expected))"
UN Environment Global Chemicals Outlook II,https://orbit.dtu.dk/files/170843838/GCOII_synth.pdf,orbit_dtu_dk_UN_Environment_Global_Chemicals_Outlook_II.txt,failed,[BLOCKED_403] https://orbit.dtu.dk/files/170843838/GCOII_synth.pdf
FROM POLLUTION TO SOLUTION,https://www.gdr-po.cnrs.fr/docs/UNEP_2021.pdf,www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='www.gdr-po.cnrs.fr', port=443): Max retries exceeded with url: /docs/UNEP_2021.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1135)')))"
Situational analysis study for the agriculture sector in Ghana,https://cgspace.cgiar.org/server/api/core/bitstreams/6a34ddb8-146f-4a0a-b6ef-b79d0017e032/content,cgspace_cgiar_org_Situational_analysis_study_for_the_agriculture_sec.txt,failed,[BLOCKED_429] https://cgspace.cgiar.org/server/api/core/bitstreams/6a34ddb8-146f-4a0a-b6ef-b79d0017e032/content
AFRICAN UNION CLIMATE CHANGE AND RESILIENT ...,https://au.int/sites/default/files/documents/41959-doc-CC_Strategy_and_Action_Plan_2022-2032_08_02_23_Single_Print_Ready.pdf,au_int_AFRICAN_UNION_CLIMATE_CHANGE_AND_RESILIENT_.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='au.int', port=443): Read timed out. (read timeout=25)"
"Government of The Gambia Ministry of Environment, ...",https://meccnar.gov.gm/sites/default/files/2022-11/Long%20Term%20Climate%20Change%20Strategy%20of%20The%20Gambia%20Final.pdf,meccnar_gov_gm_Government_of_The_Gambia_Ministry_of_Environment_.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='meccnar.gov.gm', port=443): Max retries exceeded with url: /sites/default/files/2022-11/Long%20Term%20Climate%20Change%20Strategy%20of%20The%20Gambia%20Final.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1135)')))"
implementing-the-global-action-plan-on-antimicrobial- ...,https://www.woah.org/app/uploads/2024/01/implementing-the-global-action-plan-on-antimicrobial-resistance.pdf,www_woah_org_implementing_the_global_action_plan_on_antimicrobi.txt,failed,"[FETCH ERROR] ('Connection broken: IncompleteRead(1740230 bytes read, 6152213 more expected)', IncompleteRead(1740230 bytes read, 6152213 more expected))"
Managing the challenges of climate change mitigation and ...,https://www.researchgate.net/publication/370107330_Managing_the_challenges_of_climate_change_mitigation_and_adaptation_strategies_in_Ghana,www_researchgate_net_Managing_the_challenges_of_climate_change_mitigati.txt,failed,[BLOCKED_403] https://www.researchgate.net/publication/370107330_Managing_the_challenges_of_climate_change_mitigation_and_adaptation_strategies_in_Ghana
Resilience in the face of ecological challenges: Strategies ...,https://onlinelibrary.wiley.com/doi/full/10.1002/sd.3113,onlinelibrary_wiley_com_Resilience_in_the_face_of_ecological_challenges_St.txt,failed,[BLOCKED_403] https://onlinelibrary.wiley.com/doi/full/10.1002/sd.3113
compendium of country and global business plans,https://gggi.org/wp-content/uploads/2020/11/A20206-C20206-WPB-2021-2022_Compendium.pdf,gggi_org_compendium_of_country_and_global_business_plans.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='gggi.org', port=443): Max retries exceeded with url: /wp-content/uploads/2020/11/A20206-C20206-WPB-2021-2022_Compendium.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D4DA05F340>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'"
Circular Built Environment,https://www.oneplanetnetwork.org/sites/default/files/from-crm/Africa_highlights_final_211102.pdf,www_oneplanetnetwork_org_Circular_Built_Environment.txt,failed,[BLOCKED_403] https://www.oneplanetnetwork.org/sites/default/files/from-crm/Africa_highlights_final_211102.pdf
Uganda | Climate & Clean Air Coalition,https://www.ccacoalition.org/partners/uganda,www_ccacoalition_org_Uganda_Climate_Clean_Air_Coalition.txt,failed,[BLOCKED_403] https://www.ccacoalition.org/partners/uganda
Nationally Determined Contributions: Material climate ...,https://wires.onlinelibrary.wiley.com/doi/10.1002/wcc.589,wires_onlinelibrary_wiley_com_Nationally_Determined_Contributions_Material_clima.txt,failed,[BLOCKED_403] https://wires.onlinelibrary.wiley.com/doi/10.1002/wcc.589
Promoting Article 6 readiness in NDCs and NDC im,https://www.zora.uzh.ch/server/api/core/bitstreams/f9554788-e084-4d36-9f10-ee4cdfaad053/content,www_zora_uzh_ch_Promoting_Article_6_readiness_in_NDCs_and_NDC_im.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='www.zora.uzh.ch', port=443): Read timed out. (read timeout=25)"
GAP ANALYSIS REPORT:,https://www.afdb.org/fileadmin/uploads/afdb/Documents/Events/Cop24/african_ndcs_gap_analysis_report.pdf,www_afdb_org_GAP_ANALYSIS_REPORT_.txt,failed,[BLOCKED_403] https://www.afdb.org/fileadmin/uploads/afdb/Documents/Events/Cop24/african_ndcs_gap_analysis_report.pdf
(PDF) Legal Frameworks and Policies for Wetland Protection,https://www.researchgate.net/publication/393271076_Legal_Frameworks_and_Policies_for_Wetland_Protection_International_Conventions_and_Regulations,www_researchgate_net__PDF_Legal_Frameworks_and_Policies_for_Wetland_Pro.txt,failed,[BLOCKED_403] https://www.researchgate.net/publication/393271076_Legal_Frameworks_and_Policies_for_Wetland_Protection_International_Conventions_and_Regulations
Plan of Action for Implementing the KDMECC in the EHoA,https://ehsa.iom.int/resources/kdmecc-ehoa-plan-action-en,ehsa_iom_int_Plan_of_Action_for_Implementing_the_KDMECC_in_the_.txt,failed,[BLOCKED_403] https://ehsa.iom.int/resources/kdmecc-ehoa-plan-action-en
assessment study on trade union participation in shaping ...,https://eatuc.org/wp-content/uploads/2025/04/RWANDA-Assessment-study-on-climate-change.pdf,eatuc_org_assessment_study_on_trade_union_participation_in_s.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='eatuc.org', port=443): Max retries exceeded with url: /wp-content/uploads/2025/04/RWANDA-Assessment-study-on-climate-change.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1135)')))"
"Environmental Law and Policy in Namibia, 2011",https://www.npc.gov.na/wp-content/uploads/2022/06/Environmental-Law-and-Policy-in-Namibia-2011-1.pdf,www_npc_gov_na_Environmental_Law_and_Policy_in_Namibia_2011.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='www.npc.gov.na', port=443): Max retries exceeded with url: /wp-content/uploads/2022/06/Environmental-Law-and-Policy-in-Namibia-2011-1.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1135)')))"
Realizing Aviation's Sustainable Future,https://www.icao.int/sites/default/files/environmental-protection/Documents/EnvironmentalReports/2025/ICAO-EnvReport-2025.pdf,www_icao_int_Realizing_Aviation_s_Sustainable_Future.txt,failed,[BLOCKED_403] https://www.icao.int/sites/default/files/environmental-protection/Documents/EnvironmentalReports/2025/ICAO-EnvReport-2025.pdf
Climate litigation to protect the Brazilian Amazon ...,https://onlinelibrary.wiley.com/doi/full/10.1111/reel.12409,onlinelibrary_wiley_com_Climate_litigation_to_protect_the_Brazilian_Amazon.txt,failed,[BLOCKED_403] https://onlinelibrary.wiley.com/doi/full/10.1111/reel.12409
A Guidebook for National Development Banks on Climate Risk,https://publications.iadb.org/publications/english/document/A-Guidebook-for-National-Development-Banks-on-Climate-Risk.pdf,publications_iadb_org_A_Guidebook_for_National_Development_Banks_on_Clim.txt,failed,[BLOCKED_403] https://publications.iadb.org/publications/english/document/A-Guidebook-for-National-Development-Banks-on-Climate-Risk.pdf
Environmental Courts and Tribunals – 2021,https://orca.cardiff.ac.uk/id/eprint/153475/1/UNEP%20ECT2021%20final.pdf,orca_cardiff_ac_uk_Environmental_Courts_and_Tribunals_2021.txt,failed,[BLOCKED_403] https://orca.cardiff.ac.uk/id/eprint/153475/1/UNEP%20ECT2021%20final.pdf
MINISTRY OF THE ENVIRONMENT - GOV.BR,https://www.gov.br/mma/pt-br/assuntos/mudanca-do-clima/clima/repositorio/final-report_en_web.pdf,www_gov_br_MINISTRY_OF_THE_ENVIRONMENT_GOV_BR.txt,failed,"[PDF ERROR] HTTPSConnectionPool(host='www.gov.br', port=443): Read timed out."
SETTING THE PARIS AGREEMENT IN MOTION:,https://newclimate.org/sites/default/files/2018/08/PACT-Setting-the-Paris-Agreement-in-Motion-Key-Requirements-for-the-Implementing-Guidelines.pdf,newclimate_org_SETTING_THE_PARIS_AGREEMENT_IN_MOTION_.txt,failed,[BLOCKED_403] https://newclimate.org/sites/default/files/2018/08/PACT-Setting-the-Paris-Agreement-in-Motion-Key-Requirements-for-the-Implementing-Guidelines.pdf
Rethinking the role of law in adapting to climate change,https://wires.onlinelibrary.wiley.com/doi/10.1002/wcc.726,wires_onlinelibrary_wiley_com_Rethinking_the_role_of_law_in_adapting_to_climate_.txt,failed,[BLOCKED_403] https://wires.onlinelibrary.wiley.com/doi/10.1002/wcc.726
SAINT LUCIA' S NDC FINANCING STRATEGY,https://gggi.org/wp-content/uploads/2021/09/Saint-Lucia-NDC-Financing-Strategy-2.pdf,gggi_org_SAINT_LUCIA_S_NDC_FINANCING_STRATEGY.txt,failed,"[FETCH ERROR] HTTPSConnectionPool(host='gggi.org', port=443): Max retries exceeded with url: /wp-content/uploads/2021/09/Saint-Lucia-NDC-Financing-Strategy-2.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D4ACCFF8B0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond'))"
NDC Invest: - IADB Publications,https://publications.iadb.org/publications/english/document/NDC-Invest-Supporting-Transformational-Climate-Policy-and-Finance.pdf,publications_iadb_org_NDC_Invest_IADB_Publications.txt,failed,[BLOCKED_403] https://publications.iadb.org/publications/english/document/NDC-Invest-Supporting-Transformational-Climate-Policy-and-Finance.pdf
Deforestation in the Amazon,https://researchbriefings.files.parliament.uk/documents/CDP-2021-0219/CDP-2021-0219.pdf,researchbriefings_files_parliament_uk_Deforestation_in_the_Amazon.txt,failed,[BLOCKED_403] https://researchbriefings.files.parliament.uk/documents/CDP-2021-0219/CDP-2021-0219.pdf
Global Framework for Action,https://www.oneplanetnetwork.org/sites/default/files/2025-07/250515-Global%20Framework%20for%20Action_V9.pdf,www_oneplanetnetwork_org_Global_Framework_for_Action.txt,failed,[BLOCKED_403] https://www.oneplanetnetwork.org/sites/default/files/2025-07/250515-Global%20Framework%20for%20Action_V9.pdf
Brazil Agriculture and LULUCF Inventory Needs Assessment ...,https://cgspace.cgiar.org/bitstreams/50eb21ea-1170-4c9b-95bc-a3de885dea84/download,cgspace_cgiar_org_Brazil_Agriculture_and_LULUCF_Inventory_Needs_Asse.txt,failed,[BLOCKED_429] https://cgspace.cgiar.org/bitstreams/50eb21ea-1170-4c9b-95bc-a3de885dea84/download
Climate & Sustainability Interventions,https://www.acnur.org/br/sites/br/files/2025-12/202510-climate-sustainability-interventions-brazil.pdf,www_acnur_org_Climate_Sustainability_Interventions.txt,failed,[BLOCKED_403] https://www.acnur.org/br/sites/br/files/2025-12/202510-climate-sustainability-interventions-brazil.pdf
